Transaction_ID,Date,Time,Product_ID,Product_Name,Quantity,Unit_Price,Total_Amount
2973,2024-02-29,15:18,P004,Ottogi Jin Ramen,2,264.27,528.54
2974,2024-02-29,17:46,P007,CJ Cooked White Rice,2,383.32,766.64
2975,2024-02-29,15:40,P009,Gochujang Paste,4,136.16,544.64
2976,2024-02-29,19:10,P001,Samyang Hot Chicken Ramen,3,117.25,351.75
2977,2024-02-29,11:18,P005,Binggrae Banana Milk,1,239.16,239.16
2978,2024-02-29,21:50,P010,Korean Kimchi 500g,1,56.04,56.04
2979,2024-02-29,13:19,P004,Ottogi Jin Ramen,1,265.47,265.47
2980,2024-02-29,11:53,P001,Samyang Hot Chicken Ramen,5,106.35,531.75
2981,2024-02-29,10:34,P010,Korean Kimchi 500g,4,148.95,595.8
2982,2024-02-29,18:39,P010,Korean Kimchi 500g,2,67.27,134.54
2983,2024-02-29,17:44,P004,Ottogi Jin Ramen,5,189.85,949.25
2984,2024-02-29,8:15,P005,Binggrae Banana Milk,1,114.2,114.2
2985,2024-03-01,21:46,P005,Binggrae Banana Milk,2,215.58,431.16
2986,2024-03-01,20:32,P007,CJ Cooked White Rice,4,293.58,1174.32
2987,2024-03-01,14:04,P009,Gochujang Paste,2,299.7,599.4
2988,2024-03-01,10:31,P008,Maxim Coffee Mix,3,172.68,518.04
2989,2024-03-01,16:49,P007,CJ Cooked White Rice,4,262.45,1049.8
2990,2024-03-01,13:38,P007,CJ Cooked White Rice,1,298.72,298.72
2991,2024-03-01,11:41,P007,CJ Cooked White Rice,2,61.53,123.06
2992,2024-03-01,20:06,P007,CJ Cooked White Rice,1,334.76,334.76
2993,2024-03-01,9:09,P008,Maxim Coffee Mix,3,379.1,1137.3
2994,2024-03-01,13:31,P003,Chum Churum Soju,4,78.26,313.04
2995,2024-03-01,13:40,P010,Korean Kimchi 500g,4,123.8,495.2
2996,2024-03-01,21:48,P009,Gochujang Paste,3,290.7,872.1
2997,2024-03-01,18:50,P007,CJ Cooked White Rice,5,146.62,733.1
2998,2024-03-01,15:40,P010,Korean Kimchi 500g,5,232.72,1163.6
2999,2024-03-01,16:00,P004,Ottogi Jin Ramen,1,325.78,325.78
3000,2024-03-01,11:44,P007,CJ Cooked White Rice,5,394.88,1974.4
3001,2024-03-01,9:38,P002,Bibigo Gyoza Dumplings,1,209.26,209.26
3002,2024-03-01,19:53,P003,Chum Churum Soju,3,163.62,490.86
3003,2024-03-01,20:26,P007,CJ Cooked White Rice,2,342.91,685.82
3004,2024-03-01,16:06,P006,Lotte Pepero Almond,2,334.09,668.18
3005,2024-03-01,15:44,P003,Chum Churum Soju,2,142.97,285.94
3006,2024-03-01,18:27,P007,CJ Cooked White Rice,3,235.35,706.05
3007,2024-03-02,8:54,P005,Binggrae Banana Milk,5,272.22,1361.1
3008,2024-03-02,15:36,P010,Korean Kimchi 500g,1,70.59,70.59
3009,2024-03-02,11:02,P003,Chum Churum Soju,1,241.08,241.08
3010,2024-03-02,17:10,P003,Chum Churum Soju,4,201.13,804.52
3011,2024-03-02,14:48,P005,Binggrae Banana Milk,2,309.21,618.42
3012,2024-03-02,17:38,P007,CJ Cooked White Rice,5,156.76,783.8
3013,2024-03-02,12:26,P001,Samyang Hot Chicken Ramen,5,397.57,1987.85
3014,2024-03-02,20:40,P001,Samyang Hot Chicken Ramen,1,75.61,75.61
3015,2024-03-02,10:24,P010,Korean Kimchi 500g,5,231.32,1156.6
3016,2024-03-02,11:40,P004,Ottogi Jin Ramen,4,224.09,896.36
3017,2024-03-02,14:36,P006,Lotte Pepero Almond,2,238.12,476.24
3018,2024-03-02,17:20,P004,Ottogi Jin Ramen,2,350.32,700.64
3019,2024-03-02,15:28,P004,Ottogi Jin Ramen,1,204.33,204.33
3020,2024-03-02,11:52,P010,Korean Kimchi 500g,5,342.52,1712.6
3021,2024-03-02,19:52,P004,Ottogi Jin Ramen,5,214.73,1073.65
3022,2024-03-02,14:53,P001,Samyang Hot Chicken Ramen,1,365.04,365.04
3023,2024-03-02,17:22,P002,Bibigo Gyoza Dumplings,5,56.11,280.55
3024,2024-03-02,8:33,P002,Bibigo Gyoza Dumplings,3,307.92,923.76
3025,2024-03-02,18:24,P007,CJ Cooked White Rice,1,99.63,99.63
3026,2024-03-02,11:48,P001,Samyang Hot Chicken Ramen,2,369.9,739.8
3027,2024-03-02,17:23,P009,Gochujang Paste,2,229.29,458.58
3028,2024-03-02,11:51,P008,Maxim Coffee Mix,1,334.37,334.37
3029,2024-03-02,12:34,P008,Maxim Coffee Mix,1,181.84,181.84
3030,2024-03-02,11:44,P006,Lotte Pepero Almond,1,361.17,361.17
3031,2024-03-02,9:26,P006,Lotte Pepero Almond,5,342.84,1714.2
3032,2024-03-02,18:52,P003,Chum Churum Soju,5,85.08,425.4
3033,2024-03-02,21:46,P004,Ottogi Jin Ramen,1,277.98,277.98
3034,2024-03-02,16:35,P002,Bibigo Gyoza Dumplings,3,381.4,1144.2
3035,2024-03-02,8:52,P003,Chum Churum Soju,3,175.48,526.44
3036,2024-03-02,20:52,P006,Lotte Pepero Almond,2,110.04,220.08
3037,2024-03-02,20:33,P003,Chum Churum Soju,4,139.13,556.52
3038,2024-03-02,11:09,P010,Korean Kimchi 500g,5,336.08,1680.4
3039,2024-03-02,11:56,P008,Maxim Coffee Mix,5,53.64,268.2
3040,2024-03-03,19:41,P001,Samyang Hot Chicken Ramen,1,184.01,184.01
3041,2024-03-03,12:24,P005,Binggrae Banana Milk,2,62.92,125.84
3042,2024-03-03,10:16,P005,Binggrae Banana Milk,1,137.39,137.39
3043,2024-03-03,10:14,P003,Chum Churum Soju,4,51.66,206.64
3044,2024-03-03,17:03,P008,Maxim Coffee Mix,3,239.48,718.44
3045,2024-03-03,12:58,P007,CJ Cooked White Rice,4,64.05,256.2
3046,2024-03-03,11:16,P009,Gochujang Paste,3,224.74,674.22
3047,2024-03-03,8:26,P010,Korean Kimchi 500g,5,266.05,1330.25
3048,2024-03-03,11:38,P009,Gochujang Paste,4,104.17,416.68
3049,2024-03-03,19:32,P005,Binggrae Banana Milk,2,86.41,172.82
3050,2024-03-03,16:01,P003,Chum Churum Soju,4,262.47,1049.88
3051,2024-03-03,13:06,P007,CJ Cooked White Rice,3,346.72,1040.16
3052,2024-03-03,21:13,P001,Samyang Hot Chicken Ramen,1,218.12,218.12
3053,2024-03-03,8:49,P010,Korean Kimchi 500g,4,345.64,1382.56
3054,2024-03-03,9:45,P004,Ottogi Jin Ramen,3,200.82,602.46
3055,2024-03-03,11:15,P001,Samyang Hot Chicken Ramen,5,372.77,1863.85
3056,2024-03-03,21:31,P010,Korean Kimchi 500g,1,154.81,154.81
3057,2024-03-03,19:36,P006,Lotte Pepero Almond,4,366.62,1466.48
3058,2024-03-03,21:29,P004,Ottogi Jin Ramen,3,206.61,619.83
3059,2024-03-03,12:50,P007,CJ Cooked White Rice,2,278.18,556.36
3060,2024-03-03,17:11,P008,Maxim Coffee Mix,1,152.75,152.75
3061,2024-03-03,10:32,P008,Maxim Coffee Mix,4,316.4,1265.6
3062,2024-03-03,13:20,P009,Gochujang Paste,2,111.5,223.0
3063,2024-03-03,17:17,P001,Samyang Hot Chicken Ramen,5,84.5,422.5
3064,2024-03-03,10:36,P002,Bibigo Gyoza Dumplings,2,162.63,325.26
3065,2024-03-03,17:45,P006,Lotte Pepero Almond,2,323.33,646.66
3066,2024-03-03,19:02,P002,Bibigo Gyoza Dumplings,5,79.44,397.2
3067,2024-03-03,21:56,P002,Bibigo Gyoza Dumplings,2,390.75,781.5
3068,2024-03-03,12:26,P010,Korean Kimchi 500g,3,196.49,589.47
3069,2024-03-03,21:31,P010,Korean Kimchi 500g,3,144.84,434.52
3070,2024-03-03,15:41,P009,Gochujang Paste,1,397.05,397.05
3071,2024-03-03,9:50,P006,Lotte Pepero Almond,3,269.96,809.88
3072,2024-03-03,8:44,P002,Bibigo Gyoza Dumplings,4,375.11,1500.44
3073,2024-03-03,8:52,P001,Samyang Hot Chicken Ramen,5,396.61,1983.05
3074,2024-03-03,14:11,P010,Korean Kimchi 500g,1,249.2,249.2
3075,2024-03-03,16:21,P004,Ottogi Jin Ramen,4,206.51,826.04
3076,2024-03-04,19:28,P010,Korean Kimchi 500g,1,227.19,227.19
3077,2024-03-04,12:07,P002,Bibigo Gyoza Dumplings,4,192.08,768.32
3078,2024-03-04,20:30,P004,Ottogi Jin Ramen,4,393.5,1574.0
3079,2024-03-04,13:15,P006,Lotte Pepero Almond,2,269.91,539.82
3080,2024-03-04,16:22,P001,Samyang Hot Chicken Ramen,3,137.33,411.99
3081,2024-03-04,18:40,P010,Korean Kimchi 500g,2,301.32,602.64
3082,2024-03-04,20:19,P003,Chum Churum Soju,1,353.76,353.76
3083,2024-03-04,12:54,P006,Lotte Pepero Almond,1,364.09,364.09
3084,2024-03-04,10:25,P006,Lotte Pepero Almond,4,358.59,1434.36
3085,2024-03-04,12:06,P002,Bibigo Gyoza Dumplings,5,306.31,1531.55
3086,2024-03-04,21:01,P004,Ottogi Jin Ramen,1,377.45,377.45
3087,2024-03-04,8:41,P007,CJ Cooked White Rice,3,306.74,920.22
3088,2024-03-04,20:38,P007,CJ Cooked White Rice,4,168.65,674.6
3089,2024-03-04,20:56,P006,Lotte Pepero Almond,3,219.45,658.35
3090,2024-03-04,10:29,P004,Ottogi Jin Ramen,5,279.29,1396.45
3091,2024-03-04,11:05,P006,Lotte Pepero Almond,4,117.65,470.6
3092,2024-03-04,20:21,P006,Lotte Pepero Almond,4,191.95,767.8
3093,2024-03-04,15:22,P010,Korean Kimchi 500g,5,376.74,1883.7
3094,2024-03-04,11:50,P005,Binggrae Banana Milk,4,106.88,427.52
3095,2024-03-04,18:06,P003,Chum Churum Soju,2,134.1,268.2
3096,2024-03-04,21:09,P007,CJ Cooked White Rice,3,292.35,877.05
3097,2024-03-04,18:48,P009,Gochujang Paste,1,174.97,174.97
3098,2024-03-04,14:46,P005,Binggrae Banana Milk,3,66.18,198.54
3099,2024-03-04,9:35,P008,Maxim Coffee Mix,1,130.46,130.46
3100,2024-03-04,17:05,P009,Gochujang Paste,2,367.76,735.52
3101,2024-03-04,10:50,P008,Maxim Coffee Mix,2,110.37,220.74
3102,2024-03-04,11:35,P010,Korean Kimchi 500g,5,359.23,1796.15
3103,2024-03-04,14:37,P002,Bibigo Gyoza Dumplings,2,380.16,760.32
3104,2024-03-04,14:44,P002,Bibigo Gyoza Dumplings,4,63.65,254.6
3105,2024-03-04,15:46,P009,Gochujang Paste,1,237.81,237.81
3106,2024-03-04,16:55,P008,Maxim Coffee Mix,2,321.16,642.32
3107,2024-03-04,18:23,P009,Gochujang Paste,3,148.71,446.13
3108,2024-03-04,15:14,P009,Gochujang Paste,3,131.73,395.19
3109,2024-03-04,9:04,P005,Binggrae Banana Milk,2,333.25,666.5
3110,2024-03-04,14:50,P008,Maxim Coffee Mix,5,352.91,1764.55
3111,2024-03-04,18:31,P010,Korean Kimchi 500g,2,186.91,373.82
3112,2024-03-04,16:57,P005,Binggrae Banana Milk,3,210.6,631.8
3113,2024-03-04,12:21,P006,Lotte Pepero Almond,3,188.07,564.21
3114,2024-03-04,11:03,P007,CJ Cooked White Rice,4,221.63,886.52
3115,2024-03-04,8:16,P005,Binggrae Banana Milk,5,342.01,1710.05
3116,2024-03-04,21:18,P008,Maxim Coffee Mix,3,294.78,884.34
3117,2024-03-04,13:03,P004,Ottogi Jin Ramen,1,84.71,84.71
3118,2024-03-04,21:19,P001,Samyang Hot Chicken Ramen,1,342.8,342.8
3119,2024-03-04,14:32,P010,Korean Kimchi 500g,2,143.29,286.58
3120,2024-03-05,13:48,P006,Lotte Pepero Almond,4,155.72,622.88
3121,2024-03-05,21:36,P002,Bibigo Gyoza Dumplings,3,384.65,1153.95
3122,2024-03-05,10:59,P003,Chum Churum Soju,3,199.1,597.3
3123,2024-03-05,10:35,P010,Korean Kimchi 500g,3,213.68,641.04
3124,2024-03-05,14:46,P010,Korean Kimchi 500g,2,292.11,584.22
3125,2024-03-05,14:13,P006,Lotte Pepero Almond,5,330.19,1650.95
3126,2024-03-05,12:15,P007,CJ Cooked White Rice,5,366.65,1833.25
3127,2024-03-05,13:42,P006,Lotte Pepero Almond,1,318.64,318.64
3128,2024-03-05,20:13,P005,Binggrae Banana Milk,5,206.89,1034.45
3129,2024-03-05,13:54,P009,Gochujang Paste,1,138.42,138.42
3130,2024-03-05,19:56,P002,Bibigo Gyoza Dumplings,5,193.43,967.15
3131,2024-03-05,11:09,P003,Chum Churum Soju,5,331.3,1656.5
3132,2024-03-05,8:21,P009,Gochujang Paste,2,68.16,136.32
3133,2024-03-05,10:59,P006,Lotte Pepero Almond,3,231.08,693.24
3134,2024-03-05,14:39,P009,Gochujang Paste,4,273.38,1093.52
3135,2024-03-05,8:58,P005,Binggrae Banana Milk,4,238.0,952.0
3136,2024-03-05,12:30,P006,Lotte Pepero Almond,2,333.99,667.98
3137,2024-03-05,13:58,P003,Chum Churum Soju,5,245.98,1229.9
3138,2024-03-05,19:02,P004,Ottogi Jin Ramen,2,223.86,447.72
3139,2024-03-05,15:56,P001,Samyang Hot Chicken Ramen,2,234.86,469.72
3140,2024-03-05,19:34,P009,Gochujang Paste,3,344.03,1032.09
3141,2024-03-05,9:57,P004,Ottogi Jin Ramen,3,229.8,689.4
3142,2024-03-05,14:03,P008,Maxim Coffee Mix,5,195.99,979.95
3143,2024-03-05,10:35,P009,Gochujang Paste,1,162.98,162.98
3144,2024-03-05,15:23,P003,Chum Churum Soju,3,201.3,603.9
3145,2024-03-05,20:19,P008,Maxim Coffee Mix,4,343.61,1374.44
3146,2024-03-05,21:14,P004,Ottogi Jin Ramen,4,139.56,558.24
3147,2024-03-05,8:08,P010,Korean Kimchi 500g,4,66.81,267.24
3148,2024-03-05,14:45,P003,Chum Churum Soju,2,266.01,532.02
3149,2024-03-05,15:45,P002,Bibigo Gyoza Dumplings,4,304.12,1216.48
3150,2024-03-05,17:05,P001,Samyang Hot Chicken Ramen,2,55.62,111.24
3151,2024-03-05,12:15,P001,Samyang Hot Chicken Ramen,4,313.75,1255.0
3152,2024-03-05,20:20,P002,Bibigo Gyoza Dumplings,1,72.84,72.84
3153,2024-03-06,17:56,P009,Gochujang Paste,5,122.1,610.5
3154,2024-03-06,18:30,P004,Ottogi Jin Ramen,4,92.69,370.76
3155,2024-03-06,13:12,P007,CJ Cooked White Rice,2,164.47,328.94
3156,2024-03-06,8:51,P005,Binggrae Banana Milk,5,375.92,1879.6
3157,2024-03-06,8:59,P001,Samyang Hot Chicken Ramen,4,265.1,1060.4
3158,2024-03-06,8:32,P003,Chum Churum Soju,4,134.36,537.44
3159,2024-03-06,21:45,P009,Gochujang Paste,1,168.96,168.96
3160,2024-03-06,18:26,P002,Bibigo Gyoza Dumplings,2,186.72,373.44
3161,2024-03-06,11:17,P010,Korean Kimchi 500g,2,338.43,676.86
3162,2024-03-06,16:11,P003,Chum Churum Soju,1,246.41,246.41
3163,2024-03-06,19:34,P008,Maxim Coffee Mix,3,104.23,312.69
3164,2024-03-06,16:31,P004,Ottogi Jin Ramen,3,289.55,868.65
3165,2024-03-06,8:50,P008,Maxim Coffee Mix,5,354.94,1774.7
3166,2024-03-06,14:16,P001,Samyang Hot Chicken Ramen,5,118.62,593.1
3167,2024-03-06,18:16,P006,Lotte Pepero Almond,1,176.11,176.11
3168,2024-03-06,18:32,P009,Gochujang Paste,1,306.57,306.57
3169,2024-03-06,12:10,P001,Samyang Hot Chicken Ramen,4,281.32,1125.28
3170,2024-03-06,12:26,P010,Korean Kimchi 500g,4,309.88,1239.52
3171,2024-03-06,11:54,P003,Chum Churum Soju,3,92.81,278.43
3172,2024-03-06,9:04,P003,Chum Churum Soju,3,63.46,190.38
3173,2024-03-06,9:46,P006,Lotte Pepero Almond,3,124.62,373.86
3174,2024-03-06,21:16,P002,Bibigo Gyoza Dumplings,1,337.37,337.37
3175,2024-03-06,20:53,P010,Korean Kimchi 500g,3,198.46,595.38
3176,2024-03-06,16:26,P001,Samyang Hot Chicken Ramen,1,223.14,223.14
3177,2024-03-06,8:21,P008,Maxim Coffee Mix,2,92.93,185.86
3178,2024-03-06,10:54,P004,Ottogi Jin Ramen,4,291.31,1165.24
3179,2024-03-06,20:00,P001,Samyang Hot Chicken Ramen,2,287.15,574.3
3180,2024-03-06,13:49,P001,Samyang Hot Chicken Ramen,2,381.33,762.66
3181,2024-03-06,10:32,P002,Bibigo Gyoza Dumplings,5,262.47,1312.35
3182,2024-03-06,8:21,P008,Maxim Coffee Mix,1,351.65,351.65
3183,2024-03-06,18:21,P007,CJ Cooked White Rice,4,181.62,726.48
3184,2024-03-06,10:20,P003,Chum Churum Soju,1,261.57,261.57
3185,2024-03-06,8:27,P006,Lotte Pepero Almond,3,357.33,1071.99
3186,2024-03-06,18:33,P006,Lotte Pepero Almond,4,280.22,1120.88
3187,2024-03-06,14:58,P008,Maxim Coffee Mix,2,198.1,396.2
3188,2024-03-06,16:20,P008,Maxim Coffee Mix,3,304.41,913.23
3189,2024-03-06,17:12,P004,Ottogi Jin Ramen,5,391.3,1956.5
3190,2024-03-06,14:35,P009,Gochujang Paste,5,180.12,900.6
3191,2024-03-07,13:06,P002,Bibigo Gyoza Dumplings,3,177.12,531.36
3192,2024-03-07,20:09,P007,CJ Cooked White Rice,4,82.81,331.24
3193,2024-03-07,14:20,P004,Ottogi Jin Ramen,2,182.62,365.24
3194,2024-03-07,20:14,P003,Chum Churum Soju,5,153.31,766.55
3195,2024-03-07,19:48,P007,CJ Cooked White Rice,3,299.68,899.04
3196,2024-03-07,16:59,P007,CJ Cooked White Rice,5,193.38,966.9
3197,2024-03-07,8:56,P001,Samyang Hot Chicken Ramen,4,64.97,259.88
3198,2024-03-07,21:59,P004,Ottogi Jin Ramen,4,50.41,201.64
3199,2024-03-07,14:21,P007,CJ Cooked White Rice,3,160.71,482.13
3200,2024-03-07,10:36,P005,Binggrae Banana Milk,3,306.34,919.02
3201,2024-03-07,20:19,P008,Maxim Coffee Mix,5,127.56,637.8
3202,2024-03-07,20:03,P005,Binggrae Banana Milk,4,124.91,499.64
3203,2024-03-07,18:33,P005,Binggrae Banana Milk,1,220.95,220.95
3204,2024-03-07,13:04,P006,Lotte Pepero Almond,1,103.0,103.0
3205,2024-03-07,17:27,P004,Ottogi Jin Ramen,4,199.09,796.36
3206,2024-03-07,20:21,P004,Ottogi Jin Ramen,5,97.75,488.75
3207,2024-03-07,17:53,P003,Chum Churum Soju,2,293.15,586.3
3208,2024-03-07,16:49,P003,Chum Churum Soju,2,54.03,108.06
3209,2024-03-07,14:13,P002,Bibigo Gyoza Dumplings,3,219.04,657.12
3210,2024-03-07,16:20,P007,CJ Cooked White Rice,3,302.47,907.41
3211,2024-03-08,17:14,P001,Samyang Hot Chicken Ramen,3,186.51,559.53
3212,2024-03-08,11:39,P003,Chum Churum Soju,3,251.9,755.7
3213,2024-03-08,10:55,P010,Korean Kimchi 500g,2,320.35,640.7
3214,2024-03-08,11:41,P008,Maxim Coffee Mix,1,183.22,183.22
3215,2024-03-08,8:07,P001,Samyang Hot Chicken Ramen,5,167.88,839.4
3216,2024-03-08,15:16,P005,Binggrae Banana Milk,2,295.7,591.4
3217,2024-03-08,10:07,P010,Korean Kimchi 500g,2,96.72,193.44
3218,2024-03-08,20:22,P007,CJ Cooked White Rice,3,391.75,1175.25
3219,2024-03-08,16:42,P010,Korean Kimchi 500g,4,174.67,698.68
3220,2024-03-08,13:20,P007,CJ Cooked White Rice,4,365.76,1463.04
3221,2024-03-08,8:16,P005,Binggrae Banana Milk,3,139.96,419.88
3222,2024-03-08,9:25,P004,Ottogi Jin Ramen,3,154.91,464.73
3223,2024-03-08,10:47,P007,CJ Cooked White Rice,5,370.46,1852.3
3224,2024-03-08,20:14,P003,Chum Churum Soju,5,384.52,1922.6
3225,2024-03-08,13:40,P002,Bibigo Gyoza Dumplings,1,290.49,290.49
3226,2024-03-08,20:14,P002,Bibigo Gyoza Dumplings,1,140.42,140.42
3227,2024-03-08,21:17,P002,Bibigo Gyoza Dumplings,5,165.75,828.75
3228,2024-03-08,13:49,P010,Korean Kimchi 500g,4,189.38,757.52
3229,2024-03-08,19:09,P009,Gochujang Paste,5,353.66,1768.3
3230,2024-03-08,21:12,P003,Chum Churum Soju,1,327.95,327.95
3231,2024-03-08,15:26,P002,Bibigo Gyoza Dumplings,2,224.71,449.42
3232,2024-03-08,15:10,P005,Binggrae Banana Milk,5,106.7,533.5
3233,2024-03-08,13:32,P003,Chum Churum Soju,3,354.78,1064.34
3234,2024-03-08,12:43,P008,Maxim Coffee Mix,5,188.63,943.15
3235,2024-03-08,18:47,P005,Binggrae Banana Milk,3,343.36,1030.08
3236,2024-03-08,11:47,P004,Ottogi Jin Ramen,3,140.5,421.5
3237,2024-03-08,8:35,P009,Gochujang Paste,2,203.0,406.0
3238,2024-03-08,19:27,P001,Samyang Hot Chicken Ramen,5,283.16,1415.8
3239,2024-03-08,18:01,P001,Samyang Hot Chicken Ramen,4,349.63,1398.52
3240,2024-03-08,10:06,P004,Ottogi Jin Ramen,3,113.8,341.4
3241,2024-03-08,20:18,P010,Korean Kimchi 500g,2,163.25,326.5
3242,2024-03-08,9:54,P008,Maxim Coffee Mix,2,87.93,175.86
3243,2024-03-08,8:24,P005,Binggrae Banana Milk,4,216.78,867.12
3244,2024-03-08,9:27,P004,Ottogi Jin Ramen,2,315.19,630.38
3245,2024-03-08,19:03,P006,Lotte Pepero Almond,3,291.01,873.03
3246,2024-03-08,19:38,P001,Samyang Hot Chicken Ramen,2,99.59,199.18
3247,2024-03-08,19:46,P002,Bibigo Gyoza Dumplings,5,348.36,1741.8
3248,2024-03-08,14:03,P009,Gochujang Paste,3,369.78,1109.34
3249,2024-03-08,17:49,P010,Korean Kimchi 500g,3,205.87,617.61
3250,2024-03-08,19:46,P003,Chum Churum Soju,3,102.08,306.24
3251,2024-03-08,18:04,P006,Lotte Pepero Almond,1,351.73,351.73
3252,2024-03-08,14:06,P006,Lotte Pepero Almond,3,186.37,559.11
3253,2024-03-08,21:47,P002,Bibigo Gyoza Dumplings,3,266.72,800.16
3254,2024-03-08,11:09,P009,Gochujang Paste,2,374.74,749.48
3255,2024-03-08,12:27,P006,Lotte Pepero Almond,1,131.73,131.73
3256,2024-03-08,14:21,P001,Samyang Hot Chicken Ramen,1,164.71,164.71
3257,2024-03-08,18:42,P004,Ottogi Jin Ramen,3,115.76,347.28
3258,2024-03-09,16:12,P010,Korean Kimchi 500g,5,116.98,584.9
3259,2024-03-09,16:09,P001,Samyang Hot Chicken Ramen,3,160.89,482.67
3260,2024-03-09,11:30,P002,Bibigo Gyoza Dumplings,2,336.84,673.68
3261,2024-03-09,18:29,P002,Bibigo Gyoza Dumplings,3,162.03,486.09
3262,2024-03-09,8:42,P010,Korean Kimchi 500g,5,81.99,409.95
3263,2024-03-09,20:16,P006,Lotte Pepero Almond,5,201.89,1009.45
3264,2024-03-09,11:53,P003,Chum Churum Soju,2,75.73,151.46
3265,2024-03-09,19:41,P009,Gochujang Paste,5,148.81,744.05
3266,2024-03-09,21:23,P006,Lotte Pepero Almond,2,172.66,345.32
3267,2024-03-09,16:16,P009,Gochujang Paste,3,339.9,1019.7
3268,2024-03-09,11:14,P002,Bibigo Gyoza Dumplings,2,209.75,419.5
3269,2024-03-09,14:35,P005,Binggrae Banana Milk,1,202.93,202.93
3270,2024-03-09,19:51,P003,Chum Churum Soju,1,90.32,90.32
3271,2024-03-09,20:28,P008,Maxim Coffee Mix,2,225.21,450.42
3272,2024-03-09,17:18,P007,CJ Cooked White Rice,4,358.59,1434.36
3273,2024-03-09,18:54,P003,Chum Churum Soju,3,293.59,880.77
3274,2024-03-09,21:36,P010,Korean Kimchi 500g,1,116.66,116.66
3275,2024-03-09,15:59,P007,CJ Cooked White Rice,2,196.89,393.78
3276,2024-03-09,16:36,P007,CJ Cooked White Rice,1,115.2,115.2
3277,2024-03-09,8:15,P008,Maxim Coffee Mix,4,369.16,1476.64
3278,2024-03-09,17:49,P006,Lotte Pepero Almond,4,133.42,533.68
3279,2024-03-09,13:34,P006,Lotte Pepero Almond,3,131.13,393.39
3280,2024-03-09,10:24,P001,Samyang Hot Chicken Ramen,1,128.1,128.1
3281,2024-03-09,18:20,P006,Lotte Pepero Almond,3,232.23,696.69
3282,2024-03-09,17:16,P010,Korean Kimchi 500g,5,197.42,987.1
3283,2024-03-09,12:47,P010,Korean Kimchi 500g,1,247.13,247.13
3284,2024-03-09,12:19,P001,Samyang Hot Chicken Ramen,3,308.55,925.65
3285,2024-03-09,17:53,P004,Ottogi Jin Ramen,1,222.28,222.28
3286,2024-03-09,20:43,P002,Bibigo Gyoza Dumplings,5,135.66,678.3
3287,2024-03-09,12:10,P005,Binggrae Banana Milk,5,251.8,1259.0
3288,2024-03-09,20:11,P002,Bibigo Gyoza Dumplings,5,303.06,1515.3
3289,2024-03-09,20:43,P003,Chum Churum Soju,2,358.75,717.5
3290,2024-03-09,20:34,P006,Lotte Pepero Almond,4,160.37,641.48
3291,2024-03-09,8:20,P002,Bibigo Gyoza Dumplings,2,292.28,584.56
3292,2024-03-09,8:08,P009,Gochujang Paste,2,110.49,220.98
3293,2024-03-09,16:46,P006,Lotte Pepero Almond,3,62.65,187.95
3294,2024-03-09,15:00,P008,Maxim Coffee Mix,1,258.38,258.38
3295,2024-03-09,9:08,P003,Chum Churum Soju,2,319.14,638.28
3296,2024-03-09,14:58,P001,Samyang Hot Chicken Ramen,2,361.34,722.68
3297,2024-03-09,21:05,P002,Bibigo Gyoza Dumplings,5,348.69,1743.45
3298,2024-03-09,10:07,P007,CJ Cooked White Rice,4,101.07,404.28
3299,2024-03-09,10:12,P001,Samyang Hot Chicken Ramen,5,346.08,1730.4
3300,2024-03-09,11:24,P007,CJ Cooked White Rice,5,243.51,1217.55
3301,2024-03-09,8:50,P010,Korean Kimchi 500g,4,373.63,1494.52
3302,2024-03-09,9:30,P001,Samyang Hot Chicken Ramen,1,386.13,386.13
3303,2024-03-09,13:52,P002,Bibigo Gyoza Dumplings,1,233.83,233.83
3304,2024-03-09,10:54,P008,Maxim Coffee Mix,2,144.7,289.4
3305,2024-03-10,8:45,P006,Lotte Pepero Almond,3,189.74,569.22
3306,2024-03-10,10:19,P007,CJ Cooked White Rice,3,342.09,1026.27
3307,2024-03-10,18:47,P003,Chum Churum Soju,1,283.03,283.03
3308,2024-03-10,19:26,P008,Maxim Coffee Mix,2,300.52,601.04
3309,2024-03-10,14:24,P005,Binggrae Banana Milk,4,343.14,1372.56
3310,2024-03-10,8:29,P007,CJ Cooked White Rice,2,97.04,194.08
3311,2024-03-10,10:46,P001,Samyang Hot Chicken Ramen,4,181.63,726.52
3312,2024-03-10,17:54,P002,Bibigo Gyoza Dumplings,1,138.48,138.48
3313,2024-03-10,9:40,P004,Ottogi Jin Ramen,5,340.25,1701.25
3314,2024-03-10,17:04,P009,Gochujang Paste,4,170.57,682.28
3315,2024-03-10,18:54,P008,Maxim Coffee Mix,3,343.45,1030.35
3316,2024-03-10,18:34,P002,Bibigo Gyoza Dumplings,3,318.62,955.86
3317,2024-03-10,10:45,P002,Bibigo Gyoza Dumplings,2,359.3,718.6
3318,2024-03-10,14:02,P008,Maxim Coffee Mix,1,351.21,351.21
3319,2024-03-10,9:25,P004,Ottogi Jin Ramen,3,164.0,492.0
3320,2024-03-10,16:05,P004,Ottogi Jin Ramen,1,146.13,146.13
3321,2024-03-10,9:13,P004,Ottogi Jin Ramen,5,256.86,1284.3
3322,2024-03-10,8:53,P003,Chum Churum Soju,2,277.96,555.92
3323,2024-03-10,14:50,P009,Gochujang Paste,4,106.72,426.88
